time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.3400000000000016,-0.6571151702287529,0.1824785642858916,14.687929856048846,0.09312567003146643,0.01602425687451614,0.0,-0.6894811310670371,0.5750405032643702,3.9499030769572094,0.14856630576634913,-0.012805822413495442,0.0,426.5331337844281,427.30241402239363,424.75508004625885,427.081173388851
2.4000000000000017,-0.6988655845926363,0.21915763188189988,14.930183210012663,0.10195651235251901,0.014962266800658597,0.0,-0.7020913796598477,0.6485347471501647,4.124468928107843,0.14425833832006665,-0.02993103623790611,0.0,476.6302393736957,475.3196128021035,475.086238963093,474.77456659635305
2.4600000000000017,-0.741237630273698,0.2596914147918201,15.175616560946796,0.1107439035690927,0.013187563475288933,0.0,-0.7101790470197007,0.7032856810900502,4.056793555719255,0.15052095908355226,-0.028882381255447124,0.0,399.3543983116898,399.44967504431196,398.7190247981477,399.3135446153278
2.520000000000002,-0.7840713859844186,0.3036774020536337,15.417235712525981,0.11967887020871704,0.011269348317132888,0.0,-0.717475876643068,0.7636361830561857,3.9972821495733384,0.14550052628076288,-0.03899722947212822,0.0,402.37765938300123,401.46031352423904,401.7848526871345,401.3527923105481
2.580000000000002,-0.8273239815157012,0.35156531186635576,15.656422068457909,0.12801679310860248,0.008679911236755267,0.0,-0.7240752057865067,0.8333497650079288,3.9755533692482903,0.12085002115863298,-0.05314180022400036,0.0,415.2360899307784,413.9920284248741,415.55712096934315,413.4094970956188
2.640000000000002,-0.8709508612894741,0.4041565346143483,15.897243164126026,0.13521875323611265,0.005714746892132361,0.0,-0.729852146242338,0.9203562205991995,4.051418639273223,0.11834740162972626,-0.04285827092423042,0.0,446.71582561433314,447.552123820476,446.1279653812947,445.93648955748654
2.700000000000002,-0.9148587985194476,0.46186477349364724,16.140813254344458,0.14231701484579506,0.0036192730959179187,0.0,-0.7335411714921505,1.0038660066441936,4.0673966169789555,0.11821822127217,-0.022510530870915105,0.0,427.3271299187765,429.0576258290334,428.07579160873,428.0779586756719
2.760000000000002,-0.9589715649542639,0.5254611952444322,16.390514226565728,0.1493987572879485,0.0020022947321596263,0.0,-0.7367143944423515,1.1167114306595676,4.255102753569502,0.11764833611806506,-0.0377656964367336,0.0,482.900424424623,481.7480827953263,481.40678722500525,481.37499837542083
2.820000000000002,-1.0032287395023567,0.595561096825741,16.64862127618947,0.15616773271612328,6.2828312278205525,0.0,-0.7382918935669684,1.2205775535570857,4.347944005709104,0.10079541378901176,-0.04247100935289269,0.0,454.70305566401197,454.3251756085686,456.13614284687725,454.799000865073
2.880000000000002,-1.0475308997085782,0.6721216289007282,16.912883992506767,0.16256094453998315,6.280083915123678,0.0,-0.7381737540948369,1.3319931180754487,4.460203635556272,0.11610731631368225,-0.05342039161309377,0.0,462.63569205932026,461.7715028729906,461.3227510604084,462.5396972790333
2.940000000000002,-1.0917809074236327,0.7548275912685056,17.17978219662504,0.1694885942588611,6.276669724244018,0.0,-0.736550878697801,1.4254423129662324,4.436334413972261,0.11413672773048086,-0.06497883229457224,0.0,420.2667851214518,419.26114234301645,419.5482519695584,419.38988213901365
